task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
36	c2/cd9073	184412	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866850)	COMPLETED	0	2025-11-16 15:47:22.065	2m 5s	2m	64.9%	76.3 MB	80.2 MB	2.9 GB	1.9 KB
25	bc/250fda	184397	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866839)	COMPLETED	0	2025-11-16 15:47:20.330	2m 12s	2m 9s	76.4%	76.6 MB	80.2 MB	3.1 GB	1.9 KB
27	27/136b09	184399	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866841)	COMPLETED	0	2025-11-16 15:47:20.478	2m 12s	2m 10s	67.5%	218.6 MB	222.1 MB	3.3 GB	1.9 KB
8	72/eabe87	184374	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866822)	COMPLETED	0	2025-11-16 15:47:16.274	2m 21s	2m 13s	78.9%	76.4 MB	80 MB	2.6 GB	1.9 KB
23	33/d068d1	184395	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866837)	COMPLETED	0	2025-11-16 15:47:20.093	2m 17s	2m 13s	75.7%	76.6 MB	80.2 MB	3.1 GB	1.9 KB
26	35/b6e92c	184400	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866840)	COMPLETED	0	2025-11-16 15:47:20.658	2m 17s	2m 15s	67.1%	218.9 MB	222.1 MB	3.4 GB	1.9 KB
30	ac/68d10c	184405	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866844)	COMPLETED	0	2025-11-16 15:47:21.128	2m 16s	2m 7s	74.3%	218.7 MB	222.1 MB	3.6 GB	1.9 KB
39	b9/d3f0d7	184409	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866853)	COMPLETED	0	2025-11-16 15:47:21.688	2m 16s	2m 10s	68.2%	218.8 MB	222.1 MB	3.3 GB	1.9 KB
43	f6/cccc18	184417	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866857)	COMPLETED	0	2025-11-16 15:47:22.960	2m 14s	2m 7s	70.8%	218.6 MB	222.1 MB	3.4 GB	1.9 KB
41	e3/a6e3be	184414	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866855)	COMPLETED	0	2025-11-16 15:47:22.288	2m 15s	2m 10s	71.0%	218.5 MB	222.1 MB	3.5 GB	1.9 KB
22	d4/c80d8c	184389	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866836)	COMPLETED	0	2025-11-16 15:47:19.198	2m 23s	2m 16s	71.9%	76.6 MB	80 MB	2.9 GB	1.9 KB
44	7b/d606e4	184415	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866858)	COMPLETED	0	2025-11-16 15:47:22.442	2m 20s	2m 13s	67.6%	218.7 MB	222.1 MB	3.4 GB	1.9 KB
34	71/f65fe4	184406	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866848)	COMPLETED	0	2025-11-16 15:47:21.232	2m 26s	2m 20s	72.2%	218.8 MB	222.1 MB	3.7 GB	1.9 KB
32	78/002dd4	184408	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866846)	COMPLETED	0	2025-11-16 15:47:21.567	2m 26s	2m 17s	71.2%	218.7 MB	222.1 MB	3.6 GB	1.9 KB
13	45/82a913	184387	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866827)	COMPLETED	0	2025-11-16 15:47:18.934	2m 28s	2m 22s	71.9%	76.5 MB	80.2 MB	3.1 GB	1.9 KB
37	f8/45ded7	184411	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866851)	COMPLETED	0	2025-11-16 15:47:21.981	2m 25s	2m 21s	72.4%	218.8 MB	222.1 MB	3.8 GB	1.9 KB
5	c7/69e28b	184382	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866819)	COMPLETED	0	2025-11-16 15:47:18.167	2m 39s	2m 33s	79.6%	76.4 MB	80.2 MB	2.9 GB	1.9 KB
18	a4/7fb805	184393	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866832)	COMPLETED	0	2025-11-16 15:47:19.819	2m 37s	2m 33s	74.4%	218.8 MB	222.1 MB	3.4 GB	1.9 KB
29	a2/015e94	184402	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866843)	COMPLETED	0	2025-11-16 15:47:20.857	2m 36s	2m 33s	76.0%	219.2 MB	222.4 MB	4.3 GB	1.9 KB
35	65/16db45	184407	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866849)	COMPLETED	0	2025-11-16 15:47:21.420	2m 36s	2m 31s	72.7%	218.9 MB	222.3 MB	4 GB	1.9 KB
7	2f/c9a69a	184377	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866821)	COMPLETED	0	2025-11-16 15:47:16.743	2m 45s	2m 39s	76.4%	76.5 MB	80 MB	3 GB	1.9 KB
11	22/287e27	184380	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866825)	COMPLETED	0	2025-11-16 15:47:17.344	2m 45s	2m 36s	79.3%	76.6 MB	80.2 MB	3 GB	1.9 KB
3	50/fb26c8	184384	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866817)	COMPLETED	0	2025-11-16 15:47:18.386	2m 44s	2m 39s	80.1%	76.4 MB	80.2 MB	3.1 GB	1.9 KB
17	c9/fe5738	184391	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866831)	COMPLETED	0	2025-11-16 15:47:19.502	2m 43s	2m 37s	79.8%	218.6 MB	222.1 MB	3.7 GB	1.9 KB
47	6f/a6e31e	184421	NFCORE_RNASEQ:PREPARE_GENOME:GTF2BED (Homo_sapiens.GRCh38.115.filtered.gtf)	COMPLETED	0	2025-11-16 15:48:43.136	1m 19s	1m 14s	87.7%	7.9 GB	7.9 GB	3.1 GB	63.2 MB
20	60/6059c7	184396	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866834)	COMPLETED	0	2025-11-16 15:47:20.282	2m 52s	2m 45s	76.6%	218.8 MB	222.3 MB	3.8 GB	1.9 KB
6	8c/ff1e43	184381	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866820)	COMPLETED	0	2025-11-16 15:47:18.027	2m 59s	2m 55s	75.6%	76.5 MB	80.2 MB	3.2 GB	1.9 KB
12	d4/13b582	184385	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866826)	COMPLETED	0	2025-11-16 15:47:18.552	2m 59s	2m 53s	79.1%	218.6 MB	222.1 MB	3.2 GB	1.9 KB
16	52/1e35f6	184388	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866830)	COMPLETED	0	2025-11-16 15:47:19.064	3m 3s	2m 59s	75.0%	218.5 MB	222.3 MB	3.9 GB	1.9 KB
19	d5/967feb	184392	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866833)	COMPLETED	0	2025-11-16 15:47:19.685	3m 3s	2m 55s	75.5%	218.5 MB	222.3 MB	3.9 GB	1.9 KB
14	1f/b6e33a	184390	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866828)	COMPLETED	0	2025-11-16 15:47:19.371	3m 3s	2m 57s	76.7%	218.8 MB	222.3 MB	3.9 GB	1.9 KB
9	ff/ffbbea	184376	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866823)	COMPLETED	0	2025-11-16 15:47:16.644	3m 11s	3m 5s	81.4%	218.5 MB	222.1 MB	3.6 GB	1.9 KB
10	55/df6917	184379	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866824)	COMPLETED	0	2025-11-16 15:47:17.241	3m 10s	3m 3s	80.9%	218.7 MB	222.1 MB	3.5 GB	1.9 KB
15	8c/6bda20	184386	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866829)	COMPLETED	0	2025-11-16 15:47:18.692	3m 8s	3m 1s	78.2%	218.6 MB	222.1 MB	3.4 GB	1.9 KB
24	b0/d0f235	184398	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866838)	COMPLETED	0	2025-11-16 15:47:20.428	3m 7s	3m 1s	78.8%	219 MB	222.4 MB	4.3 GB	1.9 KB
48	2a/8f2863	184420	NFCORE_RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/Homo_sapiens.GRCh38.dna.primary_assembly.fa)	COMPLETED	0	2025-11-16 15:48:42.458	1m 50s	1m 37s	82.9%	2.9 GB	3.1 GB	6.8 GB	3.8 GB
49	6c/b6d3c1	184422	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866842)	COMPLETED	0	2025-11-16 15:49:07.495	1m 40s	1m 35s	195.2%	6.3 GB	40.3 GB	1.8 GB	4.4 MB
40	b2/2c00a6	184413	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866854)	COMPLETED	0	2025-11-16 15:47:22.165	3m 35s	3m 31s	77.0%	218.8 MB	222.1 MB	7.4 GB	1.9 KB
55	a5/e889a4	184429	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866852)	COMPLETED	0	2025-11-16 15:49:17.931	1m 49s	1m 44s	198.0%	5.6 GB	40.3 GB	2 GB	4.4 MB
68	1b/36f844	184440	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866822)	COMPLETED	0	2025-11-16 15:49:37.343	1m 35s	1m 32s	195.9%	4.5 GB	40.3 GB	1.7 GB	4.4 MB
54	b9/60cfd7	184426	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866847)	COMPLETED	0	2025-11-16 15:49:17.523	2m	1m 55s	197.6%	6.7 GB	40.3 GB	2.1 GB	4.4 MB
60	e7/f1eae8	184433	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866818)	COMPLETED	0	2025-11-16 15:49:27.503	1m 50s	1m 45s	199.0%	4.2 GB	40.3 GB	1.6 GB	4.4 MB
64	65/bc1343	184436	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866839)	COMPLETED	0	2025-11-16 15:49:32.367	1m 55s	1m 47s	199.7%	5 GB	40.3 GB	2.1 GB	4.4 MB
81	c0/d59073	184454	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866836)	COMPLETED	0	2025-11-16 15:49:42.336	1m 50s	1m 40s	196.1%	4.7 GB	40.3 GB	1.9 GB	4.4 MB
61	01/72625c	184434	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866850)	COMPLETED	0	2025-11-16 15:49:27.614	2m 15s	2m 12s	205.5%	4.6 GB	40.3 GB	2 GB	4.4 MB
51	2b/072835	184425	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866845)	COMPLETED	0	2025-11-16 15:49:12.440	2m 40s	2m 38s	129.3%	5.5 GB	40.3 GB	1.9 GB	4.4 MB
69	7f/e04d3c	184445	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866837)	COMPLETED	0	2025-11-16 15:49:37.908	2m 24s	2m 21s	202.1%	5.4 GB	40.3 GB	2.1 GB	4.4 MB
66	cf/74dfb9	184439	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866841)	COMPLETED	0	2025-11-16 15:49:32.761	2m 29s	2m 25s	202.3%	5.7 GB	40.2 GB	2.2 GB	4.4 MB
75	11/e9cf25	184448	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866853)	COMPLETED	0	2025-11-16 15:49:38.229	2m 34s	2m 29s	204.0%	5.5 GB	40.3 GB	2.2 GB	4.4 MB
88	7c/f03903	184460	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866846)	COMPLETED	0	2025-11-16 15:49:47.364	2m 25s	2m 12s	197.7%	6.2 GB	40.3 GB	2.4 GB	4.4 MB
74	f8/6b7d23	184442	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866840)	COMPLETED	0	2025-11-16 15:49:37.559	2m 40s	2m 34s	200.3%	5.1 GB	40.3 GB	2.3 GB	4.4 MB
80	db/8923b9	184451	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866857)	COMPLETED	0	2025-11-16 15:49:38.547	2m 39s	2m 32s	200.6%	5.8 GB	40.3 GB	2.3 GB	4.4 MB
102	f5/84b402	184475	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866821)	COMPLETED	0	2025-11-16 15:50:02.351	2m 15s	2m 11s	202.6%	5.3 GB	40.3 GB	2 GB	4.4 MB
106	68/51c918	184481	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866817)	COMPLETED	0	2025-11-16 15:50:03.105	2m 14s	1m 53s	201.9%	5.2 GB	40.3 GB	2.1 GB	4.4 MB
77	79/82490b	184452	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866855)	COMPLETED	0	2025-11-16 15:49:38.737	2m 43s	2m 35s	205.2%	5.4 GB	40.3 GB	2.3 GB	4.4 MB
84	17/3a857d	184456	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866858)	COMPLETED	0	2025-11-16 15:49:42.669	2m 45s	2m 32s	202.6%	5.3 GB	40.3 GB	2.3 GB	4.4 MB
103	a0/2120ba	184476	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866825)	COMPLETED	0	2025-11-16 15:50:02.471	2m 25s	2m 12s	202.9%	5.1 GB	40.3 GB	2 GB	4.4 MB
87	f0/803916	184458	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866848)	COMPLETED	0	2025-11-16 15:49:47.254	2m 45s	2m 36s	199.6%	5 GB	40.3 GB	2.5 GB	4.4 MB
93	43/75e195	184467	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866819)	COMPLETED	0	2025-11-16 15:49:57.397	2m 35s	2m 30s	198.4%	5.8 GB	40.3 GB	2 GB	4.4 MB
109	c1/a6c755	184483	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866834)	COMPLETED	0	2025-11-16 15:50:12.469	2m 30s	2m 22s	198.7%	5.7 GB	40.3 GB	2.6 GB	4.4 MB
57	30/fe91db	184430	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866856)	COMPLETED	0	2025-11-16 15:49:18.113	3m 29s	3m 26s	139.8%	5.5 GB	40.3 GB	1.9 GB	4.4 MB
112	c7/8caa06	184484	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866820)	COMPLETED	0	2025-11-16 15:50:17.322	2m 35s	2m 25s	202.5%	5.4 GB	40.3 GB	2.1 GB	4.4 MB
73	58/c34cf5	184447	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866844)	COMPLETED	0	2025-11-16 15:49:38.183	3m 19s	3m 13s	201.1%	5.6 GB	40.3 GB	2.4 GB	4.4 MB
96	ed/738690	184471	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866832)	COMPLETED	0	2025-11-16 15:49:57.675	3m	2m 53s	201.0%	5.3 GB	40.3 GB	2.3 GB	4.4 MB
120	24/40d0c2	184488	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866833)	COMPLETED	0	2025-11-16 15:50:22.299	2m 55s	2m 10s	198.0%	6.8 GB	40.3 GB	2.6 GB	4.4 MB
113	3a/390c2d	184485	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866826)	COMPLETED	0	2025-11-16 15:50:17.376	3m	2m 49s	202.1%	5.7 GB	40.3 GB	2.2 GB	4.4 MB
123	ee/b3c1ec	184496	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866824)	COMPLETED	0	2025-11-16 15:50:27.574	2m 50s	2m	196.6%	5.3 GB	40.3 GB	2.4 GB	4.4 MB
21	47/d86da3	184394	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866835)	COMPLETED	0	2025-11-16 15:47:19.945	6m 2s	5m 58s	92.8%	219.7 MB	223.3 MB	9.1 GB	1.9 KB
100	ee/cb0125	184472	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866849)	COMPLETED	0	2025-11-16 15:49:57.790	3m 29s	3m 25s	198.0%	5.4 GB	40.3 GB	2.7 GB	4.4 MB
107	9d/5e0fbb	184480	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866831)	COMPLETED	0	2025-11-16 15:50:02.929	3m 24s	3m 9s	202.5%	5.5 GB	40.3 GB	2.5 GB	4.4 MB
121	9a/c26e38	184497	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866823)	COMPLETED	0	2025-11-16 15:50:27.727	2m 59s	2m 1s	198.7%	5.8 GB	40.2 GB	2.4 GB	4.4 MB
117	fd/e9f19d	184491	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866828)	COMPLETED	0	2025-11-16 15:50:22.532	3m 10s	2m 19s	196.8%	5.6 GB	40.3 GB	2.6 GB	4.4 MB
115	3c/d69f84	184492	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866830)	COMPLETED	0	2025-11-16 15:50:22.793	3m 14s	2m 17s	199.7%	5.5 GB	40.3 GB	2.6 GB	4.4 MB
126	07/40304a	184500	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866829)	COMPLETED	0	2025-11-16 15:50:28.107	3m 24s	1m 54s	197.2%	5.5 GB	40.3 GB	2.3 GB	4.4 MB
127	24/97ae75	184498	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866838)	COMPLETED	0	2025-11-16 15:50:27.906	3m 29s	2m 25s	198.5%	6.2 GB	40.3 GB	2.9 GB	4.4 MB
98	67/60d96d	184470	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866843)	COMPLETED	0	2025-11-16 15:49:57.588	4m 5s	3m 56s	200.5%	6 GB	40.3 GB	2.9 GB	4.4 MB
