task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
85	8d/d673e2	183831	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866834)	COMPLETED	0	2025-11-15 19:02:21.073	3m 8s	2m 59s	198.6%	5.5 GB	40.3 GB	2.6 GB	4.4 MB
99	81/eb4a56	183838	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866851)	COMPLETED	0	2025-11-15 19:02:26.448	3m 3s	2m 49s	205.1%	5.8 GB	40.3 GB	2.6 GB	4.4 MB
103	0d/0a8839	183845	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866820)	COMPLETED	0	2025-11-15 19:02:34.787	2m 54s	2m 46s	198.0%	5.3 GB	40.3 GB	2.1 GB	4.4 MB
116	33/5d1dec	183857	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866817)	COMPLETED	0	2025-11-15 19:02:44.447	2m 45s	1m 46s	193.4%	5.9 GB	40.3 GB	2.1 GB	4.4 MB
65	0e/ae3e2a	183809	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866857)	COMPLETED	0	2025-11-15 19:02:04.712	3m 30s	3m 21s	127.8%	6.3 GB	40.3 GB	2.3 GB	4.4 MB
113	95/ce6173	183863	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866821)	COMPLETED	0	2025-11-15 19:02:46.486	2m 48s	1m 39s	197.1%	4.6 GB	40.3 GB	2 GB	4.4 MB
96	7d/26983a	183836	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866833)	COMPLETED	0	2025-11-15 19:02:25.622	3m 19s	3m 6s	198.5%	5.9 GB	40.3 GB	2.6 GB	4.4 MB
107	5e/dc6a47	183854	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866819)	COMPLETED	0	2025-11-15 19:02:40.708	3m 4s	2m 31s	198.5%	6.1 GB	40.3 GB	2 GB	4.4 MB
120	ef/303185	183862	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866831)	COMPLETED	0	2025-11-15 19:02:46.027	3m 8s	2m 8s	197.0%	5.4 GB	40.3 GB	2.5 GB	4.4 MB
111	6c/88bf59	183855	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866843)	COMPLETED	0	2025-11-15 19:02:40.869	3m 23s	2m 28s	198.5%	6 GB	40.3 GB	2.9 GB	4.4 MB
21	40/cf376d	183763	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866835)	COMPLETED	0	2025-11-15 19:00:00.029	6m 29s	6m 26s	84.2%	219.6 MB	223.3 MB	9.1 GB	1.9 KB
119	63/47bbcc	183864	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866824)	COMPLETED	0	2025-11-15 19:02:46.805	3m 47s	2m 38s	198.2%	5.9 GB	40.3 GB	2.4 GB	4.4 MB
125	a7/955180	183869	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866838)	COMPLETED	0	2025-11-15 19:03:09.339	3m 40s	2m 27s	194.8%	6.8 GB	40.3 GB	2.9 GB	4.4 MB
122	fd/6e8c4b	183865	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866830)	COMPLETED	0	2025-11-15 19:02:54.839	4m 4s	2m 52s	199.7%	5.6 GB	40.3 GB	2.6 GB	4.4 MB
127	22/7d6a06	183871	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866823)	COMPLETED	0	2025-11-15 19:03:14.554	3m 45s	2m 39s	197.7%	5.4 GB	40.3 GB	2.4 GB	4.4 MB
123	a9/4ee18e	183868	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866828)	COMPLETED	0	2025-11-15 19:03:04.547	4m	2m 54s	200.7%	5.2 GB	40.3 GB	2.6 GB	4.4 MB
