task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
36	ec/afa8c2	192005	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866850)	COMPLETED	0	2025-11-29 16:25:09.422	2m 28s	2m 23s	53.3%	76.7 MB	80.2 MB	2.9 GB	1.9 KB
27	ab/14e4f5	191998	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866841)	COMPLETED	0	2025-11-29 16:25:07.160	2m 35s	2m 34s	56.5%	218.5 MB	222.1 MB	3.3 GB	1.9 KB
33	54/34e164	192002	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866847)	COMPLETED	0	2025-11-29 16:25:08.322	2m 34s	2m 26s	55.8%	76.7 MB	80.2 MB	3.1 GB	1.9 KB
42	0c/ce1a02	192016	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866856)	COMPLETED	0	2025-11-29 16:25:14.742	2m 28s	2m 24s	59.0%	76.6 MB	80 MB	2.9 GB	1.9 KB
11	04/a6a13d	191981	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866825)	COMPLETED	0	2025-11-29 16:25:01.414	2m 46s	2m 42s	61.8%	76.4 MB	80.2 MB	3 GB	1.9 KB
22	53/4ba4f5	191994	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866836)	COMPLETED	0	2025-11-29 16:25:05.636	2m 42s	2m 35s	62.2%	76.6 MB	80 MB	2.9 GB	1.9 KB
25	4a/b8d908	191995	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866839)	COMPLETED	0	2025-11-29 16:25:06.053	2m 41s	2m 35s	66.0%	76.5 MB	80.2 MB	3.1 GB	1.9 KB
30	ec/4b791b	192003	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866844)	COMPLETED	0	2025-11-29 16:25:08.587	2m 39s	2m 33s	61.7%	218.8 MB	222.1 MB	3.6 GB	1.9 KB
13	8e/b5174d	191982	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866827)	COMPLETED	0	2025-11-29 16:25:01.623	2m 51s	2m 45s	61.9%	76.6 MB	80.2 MB	3.1 GB	1.9 KB
26	8e/20692f	191996	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866840)	COMPLETED	0	2025-11-29 16:25:06.421	2m 46s	2m 41s	56.5%	218.6 MB	222.1 MB	3.4 GB	1.9 KB
5	42/037f5d	191975	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866819)	COMPLETED	0	2025-11-29 16:24:58.819	2m 58s	2m 54s	68.2%	76.4 MB	80.2 MB	2.9 GB	1.9 KB
3	82/512a59	191976	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866817)	COMPLETED	0	2025-11-29 16:24:59.411	2m 58s	2m 51s	72.2%	76.6 MB	80.2 MB	3.1 GB	1.9 KB
6	85/39c6e4	191979	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866820)	COMPLETED	0	2025-11-29 16:25:00.787	2m 57s	2m 53s	61.2%	76.9 MB	80.2 MB	3.2 GB	1.9 KB
12	75/e805bc	191988	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866826)	COMPLETED	0	2025-11-29 16:25:03.741	2m 54s	2m 51s	64.7%	218.9 MB	222.1 MB	3.2 GB	1.9 KB
34	9e/f94e68	192007	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866848)	COMPLETED	0	2025-11-29 16:25:10.140	2m 47s	2m 43s	61.2%	218.6 MB	222.1 MB	3.7 GB	1.9 KB
32	c7/9a7627	192004	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866846)	COMPLETED	0	2025-11-29 16:25:08.928	2m 48s	2m 44s	58.5%	218.9 MB	222.1 MB	3.6 GB	1.9 KB
7	25/44b971	191974	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866821)	COMPLETED	0	2025-11-29 16:24:58.202	3m 4s	3m 1s	66.9%	76.3 MB	80.2 MB	3 GB	1.9 KB
15	bf/39b58f	191986	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866829)	COMPLETED	0	2025-11-29 16:25:03.168	2m 59s	2m 57s	64.7%	218.6 MB	222.1 MB	3.4 GB	1.9 KB
37	6a/c84098	192006	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866851)	COMPLETED	0	2025-11-29 16:25:09.830	2m 52s	2m 47s	60.3%	218.7 MB	222.3 MB	3.8 GB	1.9 KB
18	11/f05fb1	191992	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866832)	COMPLETED	0	2025-11-29 16:25:05.040	3m 2s	2m 56s	64.4%	218.5 MB	222.1 MB	3.4 GB	1.9 KB
29	1e/2dc274	192001	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866843)	COMPLETED	0	2025-11-29 16:25:08.027	2m 59s	2m 54s	66.8%	218.9 MB	222.4 MB	4.3 GB	1.9 KB
39	e4/5642fe	192012	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866853)	COMPLETED	0	2025-11-29 16:25:12.349	2m 55s	2m 52s	64.6%	218.5 MB	222.1 MB	3.3 GB	1.9 KB
35	c6/66fe43	192009	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866849)	COMPLETED	0	2025-11-29 16:25:10.855	2m 56s	2m 53s	62.0%	219.1 MB	222.4 MB	4 GB	1.9 KB
48	33/eb66ef	192020	NFCORE_RNASEQ:PREPARE_GENOME:GTF2BED (gencode.v49.primary_assembly.annotation.filtered.gtf)	COMPLETED	0	2025-11-29 16:26:38.489	1m 29s	1m 24s	98.2%	7.9 GB	7.9 GB	3.1 GB	65.6 MB
24	8a/861306	191999	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866838)	COMPLETED	0	2025-11-29 16:25:07.416	3m 5s	2m 58s	64.6%	219 MB	222.4 MB	4.3 GB	1.9 KB
17	96/0aa2bd	191989	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866831)	COMPLETED	0	2025-11-29 16:25:04.007	3m 8s	3m 6s	67.2%	218.9 MB	222.1 MB	3.7 GB	1.9 KB
41	37/7555b3	192011	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866855)	COMPLETED	0	2025-11-29 16:25:11.738	3m 6s	3m 1s	66.3%	218.8 MB	222.1 MB	3.5 GB	1.9 KB
43	9d/ccfb0f	192014	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866857)	COMPLETED	0	2025-11-29 16:25:13.703	3m 4s	2m 57s	66.1%	218.7 MB	222.1 MB	3.4 GB	1.9 KB
44	1d/d5bb51	192015	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866858)	COMPLETED	0	2025-11-29 16:25:14.279	3m 3s	2m 59s	65.1%	218.9 MB	222.1 MB	3.4 GB	1.9 KB
20	cc/841424	191990	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866834)	COMPLETED	0	2025-11-29 16:25:04.301	3m 18s	3m 10s	68.8%	218.6 MB	222.3 MB	3.8 GB	1.9 KB
19	ee/8f6ff3	191991	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866833)	COMPLETED	0	2025-11-29 16:25:04.769	3m 18s	3m 15s	67.7%	218.7 MB	222.3 MB	3.9 GB	1.9 KB
16	1b/bdd3b9	191987	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866830)	COMPLETED	0	2025-11-29 16:25:03.366	3m 24s	3m 21s	66.5%	218.7 MB	222.3 MB	3.9 GB	1.9 KB
14	9b/101671	191985	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866828)	COMPLETED	0	2025-11-29 16:25:02.835	3m 24s	3m 18s	67.9%	218.6 MB	222.3 MB	3.9 GB	1.9 KB
47	f8/4b30fc	192019	NFCORE_RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/GRCh38.primary_assembly.genome.fa)	COMPLETED	0	2025-11-29 16:26:37.946	1m 49s	1m 33s	95.9%	3.3 GB	3.5 GB	6.9 GB	3.8 GB
9	bd/505391	191973	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866823)	COMPLETED	0	2025-11-29 16:24:57.426	3m 35s	3m 30s	71.4%	218.8 MB	222.1 MB	3.6 GB	1.9 KB
10	03/8b5342	191977	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866824)	COMPLETED	0	2025-11-29 16:25:00.047	3m 32s	3m 26s	70.0%	218.6 MB	222.1 MB	3.5 GB	1.9 KB
50	89/d5d47a	192021	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866818)	COMPLETED	0	2025-11-29 16:27:12.991	1m 54s	1m 48s	192.5%	5.4 GB	40.3 GB	1.6 GB	4.4 MB
51	4b/d2acd9	192023	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866822)	COMPLETED	0	2025-11-29 16:27:17.528	2m 5s	1m 58s	195.2%	4.4 GB	40.3 GB	1.7 GB	4.4 MB
53	a9/7fa0e7	192025	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866842)	COMPLETED	0	2025-11-29 16:27:22.894	2m 4s	2m 2s	198.3%	4.4 GB	40.3 GB	1.8 GB	4.4 MB
57	55/dd1e3c	192030	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866845)	COMPLETED	0	2025-11-29 16:27:29.106	2m 3s	2m 1s	197.0%	4.9 GB	40.3 GB	1.9 GB	4.4 MB
40	3a/cddb0e	192013	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866854)	COMPLETED	0	2025-11-29 16:25:13.101	4m 44s	4m 40s	73.6%	218.8 MB	222.2 MB	7.4 GB	1.9 KB
61	0e/55319c	192033	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866850)	COMPLETED	0	2025-11-29 16:27:37.782	2m 20s	2m 15s	200.3%	4.9 GB	40.3 GB	2 GB	4.4 MB
60	49/9ac5da	192031	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866852)	COMPLETED	0	2025-11-29 16:27:32.736	2m 30s	2m 22s	194.7%	5.2 GB	40.3 GB	2 GB	4.4 MB
67	40/9ae8e2	192038	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866856)	COMPLETED	0	2025-11-29 16:27:44.143	2m 18s	2m 15s	195.5%	5.4 GB	40.3 GB	1.9 GB	4.4 MB
79	6b/6d6174	192052	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866840)	COMPLETED	0	2025-11-29 16:27:53.871	2m 8s	2m	194.4%	5.9 GB	40.3 GB	2.3 GB	4.4 MB
69	87/178170	192044	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866825)	COMPLETED	0	2025-11-29 16:27:48.765	2m 19s	2m 15s	199.3%	4.8 GB	40.3 GB	2 GB	4.4 MB
72	db/db39ae	192041	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866836)	COMPLETED	0	2025-11-29 16:27:47.719	2m 20s	2m 15s	196.9%	4.5 GB	40.3 GB	1.9 GB	4.4 MB
66	f5/971d1d	192039	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866847)	COMPLETED	0	2025-11-29 16:27:44.353	2m 28s	2m 24s	195.9%	5.4 GB	40.3 GB	2.1 GB	4.4 MB
64	b3/55a2ba	192036	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866841)	COMPLETED	0	2025-11-29 16:27:43.227	2m 34s	2m 29s	195.4%	5.8 GB	40.3 GB	2.2 GB	4.4 MB
77	7a/e84a5e	192050	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866827)	COMPLETED	0	2025-11-29 16:27:53.080	2m 24s	2m 20s	197.6%	5.4 GB	40.3 GB	2.1 GB	4.4 MB
73	64/2ce596	192046	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866839)	COMPLETED	0	2025-11-29 16:27:49.701	2m 33s	2m 21s	197.8%	4.7 GB	40.3 GB	2.1 GB	4.4 MB
94	e1/345a2b	192067	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866821)	COMPLETED	0	2025-11-29 16:28:03.556	2m 19s	2m 12s	198.7%	5.3 GB	40.3 GB	2 GB	4.4 MB
100	25/f6bdce	192074	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866832)	COMPLETED	0	2025-11-29 16:28:08.259	2m 19s	2m 11s	196.2%	5.2 GB	40.3 GB	2.3 GB	4.4 MB
98	0f/3242a4	192070	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866851)	COMPLETED	0	2025-11-29 16:28:04.572	2m 23s	2m 13s	195.0%	5.8 GB	40.3 GB	2.6 GB	4.4 MB
76	f4/66158a	192045	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866844)	COMPLETED	0	2025-11-29 16:27:49.254	2m 53s	2m 44s	197.5%	5.6 GB	40.3 GB	2.4 GB	4.4 MB
81	90/e494d5	192053	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866819)	COMPLETED	0	2025-11-29 16:27:57.537	2m 45s	2m 38s	193.7%	5.9 GB	40.3 GB	2 GB	4.4 MB
85	fe/633b7e	192056	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866820)	COMPLETED	0	2025-11-29 16:27:58.438	2m 44s	2m 41s	195.3%	5.8 GB	40.3 GB	2.1 GB	4.4 MB
83	e4/fdd883	192055	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866817)	COMPLETED	0	2025-11-29 16:27:58.044	2m 49s	2m 44s	196.2%	6.1 GB	40.3 GB	2.1 GB	4.4 MB
105	d8/f88c93	192078	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866853)	COMPLETED	0	2025-11-29 16:28:09.428	2m 43s	2m 32s	202.5%	5.8 GB	40.3 GB	2.2 GB	4.4 MB
56	5f/4b7e4c	192029	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866837)	COMPLETED	0	2025-11-29 16:27:28.604	3m 29s	3m 27s	147.3%	5.3 GB	40.3 GB	2.1 GB	4.4 MB
88	2c/9cf36c	192059	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866826)	COMPLETED	0	2025-11-29 16:27:59.447	2m 58s	2m 50s	198.9%	5.7 GB	40.3 GB	2.2 GB	4.4 MB
102	f0/b1e3df	192071	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866843)	COMPLETED	0	2025-11-29 16:28:07.511	2m 50s	2m 44s	197.2%	5.7 GB	40.3 GB	2.9 GB	4.4 MB
92	2a/8f53c1	192064	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866848)	COMPLETED	0	2025-11-29 16:28:01.115	3m 1s	2m 54s	196.6%	5.8 GB	40.3 GB	2.5 GB	4.4 MB
95	65/20b34b	192066	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866829)	COMPLETED	0	2025-11-29 16:28:03.159	3m 4s	2m 58s	196.9%	5.7 GB	40.3 GB	2.3 GB	4.4 MB
89	14/a385a1	192061	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866846)	COMPLETED	0	2025-11-29 16:28:00.135	3m 17s	3m 12s	195.9%	5.7 GB	40.3 GB	2.4 GB	4.4 MB
111	15/e01f09	192083	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866855)	COMPLETED	0	2025-11-29 16:28:17.736	3m 5s	2m 49s	201.0%	5.7 GB	40.3 GB	2.3 GB	4.4 MB
108	a5/c76594	192081	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866831)	COMPLETED	0	2025-11-29 16:28:13.252	3m 9s	2m 50s	197.7%	5.4 GB	40.3 GB	2.5 GB	4.4 MB
104	2b/5a4e6e	192077	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866849)	COMPLETED	0	2025-11-29 16:28:09.069	3m 23s	3m 14s	199.7%	4.9 GB	40.3 GB	2.7 GB	4.4 MB
116	40/ee1d4f	192085	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866858)	COMPLETED	0	2025-11-29 16:28:18.337	3m 24s	2m 36s	198.6%	5.3 GB	40.3 GB	2.3 GB	4.4 MB
110	df/baacb5	192079	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866838)	COMPLETED	0	2025-11-29 16:28:12.669	3m 40s	3m 23s	190.8%	5.2 GB	40.3 GB	2.9 GB	4.4 MB
21	b4/d5d527	191993	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (SRR17866835)	COMPLETED	0	2025-11-29 16:25:05.214	6m 52s	6m 45s	80.3%	220 MB	223.3 MB	9.1 GB	1.9 KB
115	e3/e917ad	192086	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866857)	COMPLETED	0	2025-11-29 16:28:18.702	3m 39s	2m 36s	197.4%	5.5 GB	40.3 GB	2.3 GB	4.4 MB
122	fd/344609	192094	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866830)	COMPLETED	0	2025-11-29 16:28:27.788	3m 50s	2m 13s	197.8%	5.9 GB	40.3 GB	2.6 GB	4.4 MB
118	2c/117a70	192090	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866834)	COMPLETED	0	2025-11-29 16:28:23.093	3m 59s	2m 53s	195.7%	5.7 GB	40.3 GB	2.6 GB	4.4 MB
119	6f/5ad3d1	192092	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866833)	COMPLETED	0	2025-11-29 16:28:24.763	4m 18s	3m 6s	176.5%	5.6 GB	40.3 GB	2.6 GB	4.4 MB
125	c6/941912	192098	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866823)	COMPLETED	0	2025-11-29 16:28:32.496	4m 15s	2m 42s	198.7%	5.6 GB	40.3 GB	2.4 GB	4.4 MB
