task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
28	18/80b1cc	167863	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320680_rectum_stage1)	COMPLETED	0	2025-10-17 21:57:30.361	2m 26s	2m 19s	54.6%	76.4 MB	80 MB	2.4 GB	1.9 KB
27	9a/1b894f	167858	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320679_rectum_control)	COMPLETED	0	2025-10-17 21:57:29.177	2m 32s	2m 27s	58.1%	76.6 MB	80 MB	2.6 GB	1.9 KB
25	c3/428577	167861	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320677_rectosigmoid_control)	COMPLETED	0	2025-10-17 21:57:29.889	2m 31s	2m 27s	55.4%	76.4 MB	80 MB	2.5 GB	1.9 KB
40	01/c0643c	167874	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320692_descendingcolon_stage2)	COMPLETED	0	2025-10-17 21:57:32.981	2m 38s	2m 35s	55.7%	76.6 MB	80 MB	2.6 GB	1.9 KB
6	a3/4b2681	167840	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320658_hepaticflexure_stage2)	COMPLETED	0	2025-10-17 21:57:25.333	2m 51s	2m 43s	61.0%	76.3 MB	80 MB	2.7 GB	1.9 KB
21	4c/8e147c	167856	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320673_rectum_control)	COMPLETED	0	2025-10-17 21:57:28.960	2m 47s	2m 43s	58.0%	76.6 MB	80.2 MB	3.4 GB	1.9 KB
19	1c/45e741	167854	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320671_rectum_control)	COMPLETED	0	2025-10-17 21:57:28.132	2m 53s	2m 47s	56.6%	76.7 MB	80.2 MB	3.4 GB	1.9 KB
4	4e/c4a2a6	167845	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320656_rectum_stage1)	COMPLETED	0	2025-10-17 21:57:26.376	3m	2m 54s	60.1%	76.5 MB	80.1 MB	3 GB	1.9 KB
36	fb/34e781	167871	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320688_rectum_stage2)	COMPLETED	0	2025-10-17 21:57:32.319	2m 59s	2m 54s	59.4%	76.5 MB	80.2 MB	3.1 GB	1.9 KB
34	88/57b68f	167872	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320686_rectum_stage4)	COMPLETED	0	2025-10-17 21:57:32.633	2m 58s	2m 53s	59.3%	76.4 MB	80.2 MB	3.1 GB	1.9 KB
46	0c/828441	167878	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320698_sigmoid_stage2)	COMPLETED	0	2025-10-17 21:57:33.841	2m 57s	2m 53s	58.1%	76.6 MB	80 MB	3 GB	1.9 KB
7	0e/cb86dd	167837	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320659_sigmoid_control)	COMPLETED	0	2025-10-17 21:57:24.767	3m 11s	3m 8s	65.7%	76.3 MB	80 MB	2.6 GB	1.9 KB
20	9c/9b6bc9	167855	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320672_rectum_stage1)	COMPLETED	0	2025-10-17 21:57:28.361	3m 8s	3m 4s	54.1%	218.9 MB	222.1 MB	3.6 GB	1.9 KB
37	87/bc41e3	167873	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320689_sigmoid_control)	COMPLETED	0	2025-10-17 21:57:32.841	3m 3s	3m 2s	59.6%	76.5 MB	80.2 MB	3.3 GB	1.9 KB
50	d7/846a60	167885	NFCORE_RNASEQ:PREPARE_GENOME:GTF2BED (Homo_sapiens.GRCh38.115.filtered.gtf)	COMPLETED	0	2025-10-17 21:59:07.533	1m 28s	1m 26s	96.7%	7.9 GB	7.9 GB	3.1 GB	63.2 MB
13	ec/2461c4	167847	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320665_sigmoid_control)	COMPLETED	0	2025-10-17 21:57:26.771	3m 14s	3m 11s	60.1%	218.7 MB	222.1 MB	3.5 GB	1.9 KB
9	ca/e65371	167844	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320661_cecum_control)	COMPLETED	0	2025-10-17 21:57:26.229	3m 15s	3m 9s	61.6%	218.6 MB	222.1 MB	3.6 GB	1.9 KB
22	c8/b1e9a1	167857	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320674_rectum_stage1)	COMPLETED	0	2025-10-17 21:57:29.080	3m 12s	3m 8s	59.8%	76.5 MB	80.2 MB	3.5 GB	1.9 KB
32	a1/e49831	167864	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320684_sigmoid_stage2)	COMPLETED	0	2025-10-17 21:57:30.589	3m 10s	3m 6s	59.0%	76.7 MB	80.2 MB	3.3 GB	1.9 KB
29	2f/6b6a57	167865	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320681_sigmoid_control)	COMPLETED	0	2025-10-17 21:57:30.852	3m 10s	3m 5s	59.3%	76.7 MB	80.2 MB	3.3 GB	1.9 KB
31	24/139d42	167867	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320683_sigmoid_control)	COMPLETED	0	2025-10-17 21:57:31.457	3m 10s	3m 6s	61.2%	76.6 MB	80.2 MB	3.4 GB	1.9 KB
42	28/f3beac	167879	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320694_rectum_stage3)	COMPLETED	0	2025-10-17 21:57:34.167	3m 7s	3m 1s	59.0%	76.6 MB	80.2 MB	3.3 GB	1.9 KB
23	c9/3c7712	167862	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320675_cecum_control)	COMPLETED	0	2025-10-17 21:57:30.194	3m 16s	3m 13s	62.8%	218.9 MB	222.1 MB	3.6 GB	1.9 KB
43	f8/c5fb02	167877	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320695_cecum_control)	COMPLETED	0	2025-10-17 21:57:33.567	3m 17s	3m 9s	56.9%	76.9 MB	80.2 MB	3.3 GB	1.9 KB
11	11/f33903	167848	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320663_sigmoid_control)	COMPLETED	0	2025-10-17 21:57:26.931	3m 29s	3m 25s	60.7%	219.2 MB	222.4 MB	4.6 GB	1.9 KB
39	b1/1ef140	167875	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320691_descendingcolon_control)	COMPLETED	0	2025-10-17 21:57:33.149	3m 23s	3m 15s	60.7%	218.6 MB	222.1 MB	3.6 GB	1.9 KB
44	10/d67d7f	167880	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320696_cecum_stage3)	COMPLETED	0	2025-10-17 21:57:34.407	3m 22s	3m 13s	61.4%	218.8 MB	222.1 MB	3.6 GB	1.9 KB
14	1a/cc95ab	167849	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320666_sigmoid_stage2)	COMPLETED	0	2025-10-17 21:57:27.072	3m 34s	3m 30s	60.6%	219.1 MB	222.4 MB	4.7 GB	1.9 KB
26	02/de1ee8	167860	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320678_rectosigmoid_stage3)	COMPLETED	0	2025-10-17 21:57:29.569	3m 31s	3m 28s	61.4%	218.6 MB	222.1 MB	3.8 GB	1.9 KB
24	2b/2f5c76	167859	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320676_cecum_stage3)	COMPLETED	0	2025-10-17 21:57:29.418	3m 37s	3m 34s	61.6%	218.6 MB	222.1 MB	3.9 GB	1.9 KB
33	f4/cd9364	167870	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320685_rectum_control)	COMPLETED	0	2025-10-17 21:57:32.172	3m 34s	3m 31s	62.8%	218.9 MB	222.1 MB	4 GB	1.9 KB
10	e3/0904bd	167838	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320662_cecum_stage1)	COMPLETED	0	2025-10-17 21:57:24.981	3m 46s	3m 44s	64.2%	218.7 MB	222.3 MB	4.1 GB	1.9 KB
35	69/2c854f	167866	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320687_rectum_control)	COMPLETED	0	2025-10-17 21:57:31.103	3m 45s	3m 40s	63.7%	218.7 MB	222.3 MB	4.1 GB	1.9 KB
5	7c/fda710	167842	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320657_hepaticflexure_control)	COMPLETED	0	2025-10-17 21:57:25.894	3m 55s	3m 49s	64.5%	218.9 MB	222.4 MB	4.1 GB	1.9 KB
30	f0/9ad9af	167868	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320682_sigmoid_stage1)	COMPLETED	0	2025-10-17 21:57:31.692	3m 49s	3m 42s	63.5%	218.8 MB	222.3 MB	4.2 GB	1.9 KB
41	d3/8fac6c	167876	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320693_rectum_control)	COMPLETED	0	2025-10-17 21:57:33.324	3m 53s	3m 48s	63.3%	218.9 MB	222.3 MB	4.2 GB	1.9 KB
38	7b/a98d66	167869	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320690_sigmoid_stage1)	COMPLETED	0	2025-10-17 21:57:32.011	3m 54s	3m 50s	65.6%	218.9 MB	222.4 MB	4.5 GB	1.9 KB
12	5b/db3d51	167846	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320664_sigmoid_stage2)	COMPLETED	0	2025-10-17 21:57:26.555	4m 4s	3m 57s	66.0%	218.9 MB	222.4 MB	4.7 GB	1.9 KB
45	49/97a363	167881	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320697_sigmoid_control)	COMPLETED	0	2025-10-17 21:57:34.606	3m 56s	3m 49s	63.3%	219.1 MB	222.4 MB	4.4 GB	1.9 KB
52	29/bc9ca5	167886	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320655_rectum_control)	COMPLETED	0	2025-10-17 21:59:36.700	1m 54s	1m 49s	182.2%	6.1 GB	40.3 GB	1.6 GB	4.4 MB
57	52/4176f5	167891	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320668_rectum_stage1)	COMPLETED	0	2025-10-17 21:59:46.597	1m 44s	1m 38s	184.9%	6.3 GB	40.3 GB	1.8 GB	4.4 MB
56	ed/7648f2	167890	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320669_sigmoid_control)	COMPLETED	0	2025-10-17 21:59:46.364	1m 55s	1m 50s	184.3%	6 GB	40.3 GB	1.8 GB	4.4 MB
49	b2/72845b	167884	NFCORE_RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/Homo_sapiens.GRCh38.dna.primary_assembly.fa)	COMPLETED	0	2025-10-17 21:59:07.170	2m 44s	2m 23s	87.0%	2.9 GB	3.1 GB	6.8 GB	3.8 GB
53	fb/f4894d	167887	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320667_rectum_control)	COMPLETED	0	2025-10-17 21:59:37.316	2m 14s	2m 10s	187.5%	5.5 GB	40.3 GB	1.7 GB	4.5 MB
62	16/cd5615	167896	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320660_sigmoid_stage4)	COMPLETED	0	2025-10-17 21:59:56.238	2m 10s	1m 26s	187.1%	5.6 GB	40.3 GB	1.4 GB	4.4 MB
64	81/998c62	167899	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320680_rectum_stage1)	COMPLETED	0	2025-10-17 21:59:57.470	2m 28s	1m 45s	195.1%	5.8 GB	40.3 GB	1.6 GB	4.4 MB
59	ae/a8d399	167894	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320670_sigmoid_stage4)	COMPLETED	0	2025-10-17 21:59:51.287	2m 45s	2m 2s	193.8%	5.8 GB	40.3 GB	1.9 GB	4.4 MB
66	e1/dd64aa	167901	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320679_rectum_control)	COMPLETED	0	2025-10-17 22:00:01.396	2m 40s	1m 57s	198.0%	5.2 GB	40.3 GB	1.8 GB	4.4 MB
68	ad/52154c	167903	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320677_rectosigmoid_control)	COMPLETED	0	2025-10-17 22:00:02.091	2m 59s	2m 21s	193.5%	5.6 GB	40.3 GB	1.7 GB	4.4 MB
72	91/dde97a	167907	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320658_hepaticflexure_stage2)	COMPLETED	0	2025-10-17 22:00:16.571	3m 4s	2m 12s	192.4%	5.4 GB	40.3 GB	1.8 GB	4.4 MB
78	74/be1254	167913	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320656_rectum_stage1)	COMPLETED	0	2025-10-17 22:00:26.669	3m 5s	1m 56s	188.0%	5.9 GB	40.2 GB	2 GB	4.4 MB
70	ab/e79671	167904	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320692_descendingcolon_stage2)	COMPLETED	0	2025-10-17 22:00:11.181	3m 25s	2m 47s	145.2%	5.5 GB	40.3 GB	1.8 GB	4.4 MB
73	fc/d198ce	167908	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320673_rectum_control)	COMPLETED	0	2025-10-17 22:00:17.181	3m 34s	2m 31s	196.2%	5.4 GB	40.3 GB	2.3 GB	4.4 MB
80	47/db6cb2	167914	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320688_rectum_stage2)	COMPLETED	0	2025-10-17 22:00:31.274	3m 20s	2m 16s	195.4%	5.5 GB	40.2 GB	2.1 GB	4.4 MB
75	a1/05bba9	167910	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320671_rectum_control)	COMPLETED	0	2025-10-17 22:00:21.616	3m 34s	2m 32s	195.7%	5.8 GB	40.3 GB	2.3 GB	4.4 MB
84	3f/91c4c9	167918	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320698_sigmoid_stage2)	COMPLETED	0	2025-10-17 22:00:32.113	3m 29s	2m 15s	192.2%	5.5 GB	40.3 GB	2.1 GB	4.4 MB
85	f2/d6343c	167921	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320659_sigmoid_control)	COMPLETED	0	2025-10-17 22:00:36.388	3m 35s	2m 17s	193.6%	5.7 GB	40.2 GB	1.8 GB	4.4 MB
92	44/a045d2	167928	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320661_cecum_control)	COMPLETED	0	2025-10-17 22:00:42.239	3m 39s	2m 14s	194.1%	5 GB	40.3 GB	2.4 GB	4.4 MB
89	95/30259d	167924	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320689_sigmoid_control)	COMPLETED	0	2025-10-17 22:00:37.129	4m 4s	2m 44s	194.2%	5.7 GB	40.3 GB	2.2 GB	4.4 MB
81	19/720708	167917	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320686_rectum_stage4)	COMPLETED	0	2025-10-17 22:00:31.851	4m 14s	3m 13s	195.3%	5.9 GB	40.2 GB	2.1 GB	4.4 MB
88	a7/400296	167923	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320672_rectum_stage1)	COMPLETED	0	2025-10-17 22:00:36.785	4m 19s	3m	194.0%	5.6 GB	40.3 GB	2.4 GB	4.4 MB
99	a2/d7da53	167931	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320681_sigmoid_control)	COMPLETED	0	2025-10-17 22:00:43.143	4m 23s	2m 29s	195.7%	5.3 GB	40.3 GB	2.2 GB	4.4 MB
101	7b/f8853a	167933	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320683_sigmoid_control)	COMPLETED	0	2025-10-17 22:00:43.851	4m 27s	2m 29s	195.3%	4.9 GB	40.3 GB	2.3 GB	4.4 MB
97	7f/ca1729	167930	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320674_rectum_stage1)	COMPLETED	0	2025-10-17 22:00:42.730	4m 48s	3m 2s	196.8%	5.4 GB	40.2 GB	2.4 GB	4.5 MB
98	d4/4a3bf9	167936	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320684_sigmoid_stage2)	COMPLETED	0	2025-10-17 22:00:45.253	4m 46s	1m 57s	189.7%	5.9 GB	40.3 GB	2.2 GB	4.4 MB
94	df/eb347a	167934	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320665_sigmoid_control)	COMPLETED	0	2025-10-17 22:00:44.107	4m 57s	2m 38s	194.8%	5.4 GB	40.3 GB	2.4 GB	4.4 MB
104	5c/a6f43e	167939	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320694_rectum_stage3)	COMPLETED	0	2025-10-17 22:00:46.177	5m 15s	2m 24s	190.0%	5.8 GB	40.3 GB	2.2 GB	4.4 MB
107	17/0e9cc3	167942	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320695_cecum_control)	COMPLETED	0	2025-10-17 22:00:51.230	5m 25s	2m 27s	194.8%	5.4 GB	40.3 GB	2.2 GB	4.4 MB
105	90/3d40dd	167940	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320675_cecum_control)	COMPLETED	0	2025-10-17 22:00:46.444	5m 40s	2m 45s	194.9%	5.8 GB	40.3 GB	2.4 GB	4.4 MB
111	e8/d6fd12	167948	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320691_descendingcolon_control)	COMPLETED	0	2025-10-17 22:00:57.229	5m 39s	2m 38s	193.2%	5.7 GB	40.3 GB	2.4 GB	4.4 MB
114	c3/5ef98c	167949	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320696_cecum_stage3)	COMPLETED	0	2025-10-17 22:00:57.499	5m 43s	2m 41s	194.7%	5 GB	40.3 GB	2.4 GB	4.4 MB
117	70/af9295	167952	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320678_rectosigmoid_stage3)	COMPLETED	0	2025-10-17 22:01:01.625	5m 44s	2m 23s	189.7%	4.8 GB	40.3 GB	2.6 GB	4.4 MB
109	1f/03b5ea	167944	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320663_sigmoid_control)	COMPLETED	0	2025-10-17 22:00:56.140	6m 20s	3m 21s	195.2%	5.4 GB	40.3 GB	3.1 GB	4.4 MB
