task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
16	cf/8892a8	191662	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320668)	COMPLETED	0	2025-11-29 13:37:35.679	1m 41s	1m 38s	90.6%	76.6 MB	80 MB	2.7 GB	1.9 KB
34	bb/55d893	191679	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320686)	COMPLETED	0	2025-11-29 13:37:40.580	1m 36s	1m 31s	88.7%	76.7 MB	80 MB	3.1 GB	1.9 KB
47	19/abcca7	191694	NFCORE_RNASEQ:PREPARE_GENOME:GTF_FILTER (GRCh38.primary_assembly.genome.fa)	COMPLETED	0	2025-11-29 13:38:12.495	1m 4s	56s	89.0%	18.3 MB	23 MB	6 GB	3.1 GB
6	88/7c3dd3	191655	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320658)	COMPLETED	0	2025-11-29 13:37:33.582	1m 48s	1m 42s	93.0%	76.7 MB	80 MB	2.7 GB	1.9 KB
18	f2/b8eaf9	191663	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320670)	COMPLETED	0	2025-11-29 13:37:35.946	1m 46s	1m 39s	91.3%	76.7 MB	80 MB	2.8 GB	1.9 KB
31	0d/f93361	191674	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320683)	COMPLETED	0	2025-11-29 13:37:39.037	1m 43s	1m 38s	90.3%	76.7 MB	80.2 MB	3.4 GB	1.9 KB
32	a9/ac60f5	191681	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320684)	COMPLETED	0	2025-11-29 13:37:40.843	1m 41s	1m 35s	89.9%	76.7 MB	80.2 MB	3.3 GB	1.9 KB
29	26/407bcd	191678	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320681)	COMPLETED	0	2025-11-29 13:37:40.342	1m 41s	1m 36s	89.6%	76.7 MB	80.2 MB	3.3 GB	1.9 KB
37	99/7a6f65	191680	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320689)	COMPLETED	0	2025-11-29 13:37:40.742	1m 41s	1m 36s	89.6%	76.6 MB	80.2 MB	3.3 GB	1.9 KB
40	ea/d734d5	191688	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320692)	COMPLETED	0	2025-11-29 13:37:42.852	1m 39s	1m 33s	90.5%	76.7 MB	80 MB	2.6 GB	1.9 KB
22	0d/cfee2e	191668	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320674)	COMPLETED	0	2025-11-29 13:37:37.204	1m 50s	1m 41s	90.0%	76.5 MB	80.2 MB	3.5 GB	1.9 KB
26	9a/5efd49	191669	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320678)	COMPLETED	0	2025-11-29 13:37:37.357	1m 54s	1m 50s	91.1%	218.8 MB	222.1 MB	3.8 GB	1.9 KB
4	d3/0cbe54	191651	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320656)	COMPLETED	0	2025-11-29 13:37:32.537	1m 59s	1m 54s	92.2%	76.6 MB	80.1 MB	3 GB	1.9 KB
23	87/cbdfaa	191673	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320675)	COMPLETED	0	2025-11-29 13:37:38.724	1m 53s	1m 48s	88.2%	218.7 MB	222.1 MB	3.6 GB	1.9 KB
7	a6/2c07ce	191649	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320659)	COMPLETED	0	2025-11-29 13:37:32.054	2m 5s	2m 1s	92.1%	76.5 MB	80 MB	2.6 GB	1.9 KB
33	5a/5306d8	191677	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320685)	COMPLETED	0	2025-11-29 13:37:39.960	1m 57s	1m 55s	90.6%	218.9 MB	222.1 MB	4 GB	1.9 KB
46	fb/8ba3bf	191690	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320698)	COMPLETED	0	2025-11-29 13:37:43.396	1m 53s	1m 49s	91.4%	76.5 MB	80 MB	3 GB	1.9 KB
19	5a/981768	191665	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320671)	COMPLETED	0	2025-11-29 13:37:36.442	2m 5s	2m 3s	91.7%	76.5 MB	80.2 MB	3.4 GB	1.9 KB
30	55/858a4d	191676	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320682)	COMPLETED	0	2025-11-29 13:37:39.754	2m 2s	2m 1s	91.5%	218.8 MB	222.3 MB	4.2 GB	1.9 KB
36	54/ce20d3	191683	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320688)	COMPLETED	0	2025-11-29 13:37:41.513	2m	1m 56s	90.3%	76.7 MB	80 MB	3.1 GB	1.9 KB
24	35/d059b0	191670	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320676)	COMPLETED	0	2025-11-29 13:37:37.791	2m 4s	1m 58s	87.7%	218.6 MB	222.2 MB	3.9 GB	1.9 KB
42	ee/1308a9	191689	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320694)	COMPLETED	0	2025-11-29 13:37:43.255	1m 59s	1m 56s	91.3%	76.5 MB	80.2 MB	3.3 GB	1.9 KB
43	5b/b58c93	191691	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320695)	COMPLETED	0	2025-11-29 13:37:43.607	1m 58s	1m 56s	91.6%	76.7 MB	80.2 MB	3.3 GB	1.9 KB
13	1b/85c189	191660	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320665)	COMPLETED	0	2025-11-29 13:37:34.863	2m 12s	2m 7s	91.5%	218.6 MB	222.1 MB	3.5 GB	1.9 KB
20	4c/5eda99	191666	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320672)	COMPLETED	0	2025-11-29 13:37:36.711	2m 10s	2m 7s	93.2%	218.5 MB	222.1 MB	3.6 GB	1.9 KB
21	d5/f147df	191667	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320673)	COMPLETED	0	2025-11-29 13:37:36.944	2m 10s	2m 5s	89.3%	76.5 MB	80.2 MB	3.4 GB	1.9 KB
39	3d/f9d67a	191692	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320691)	COMPLETED	0	2025-11-29 13:37:44.000	2m 13s	2m 8s	91.6%	218.7 MB	222.1 MB	3.6 GB	1.9 KB
38	ab/b800f3	191682	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320690)	COMPLETED	0	2025-11-29 13:37:41.245	2m 16s	2m 9s	91.6%	219 MB	222.4 MB	4.5 GB	1.9 KB
44	a9/ee7fde	191686	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320696)	COMPLETED	0	2025-11-29 13:37:42.335	2m 14s	2m 9s	93.0%	218.6 MB	222.1 MB	3.6 GB	1.9 KB
10	99/7544d7	191653	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320662)	COMPLETED	0	2025-11-29 13:37:33.039	2m 29s	2m 26s	94.1%	218.7 MB	222.3 MB	4.1 GB	1.9 KB
9	e8/000540	191647	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320661)	COMPLETED	0	2025-11-29 13:37:31.339	2m 35s	2m 33s	92.1%	218.7 MB	222.1 MB	3.6 GB	1.9 KB
52	4d/366a13	191697	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320660)	COMPLETED	0	2025-11-29 13:38:57.231	1m 15s	1m 11s	200.6%	6.2 GB	40.2 GB	1.4 GB	4.4 MB
5	bb/7538b6	191654	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320657)	COMPLETED	0	2025-11-29 13:37:33.171	2m 44s	2m 41s	94.3%	218.8 MB	222.4 MB	4.1 GB	1.9 KB
35	57/d24aef	191684	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320687)	COMPLETED	0	2025-11-29 13:37:41.759	2m 35s	2m 31s	92.3%	218.8 MB	222.2 MB	4.1 GB	1.9 KB
41	5d/50037b	191685	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320693)	COMPLETED	0	2025-11-29 13:37:41.960	2m 35s	2m 31s	93.9%	218.9 MB	222.4 MB	4.2 GB	1.9 KB
11	96/59ef25	191657	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320663)	COMPLETED	0	2025-11-29 13:37:34.153	2m 48s	2m 46s	93.4%	218.8 MB	222.4 MB	4.6 GB	1.9 KB
45	5d/e0c51f	191687	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320697)	COMPLETED	0	2025-11-29 13:37:42.605	2m 39s	2m 35s	93.6%	219.1 MB	222.4 MB	4.4 GB	1.9 KB
12	a3/017faa	191658	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320664)	COMPLETED	0	2025-11-29 13:37:34.317	2m 52s	2m 46s	94.4%	219 MB	222.4 MB	4.7 GB	1.9 KB
14	29/81c3e4	191661	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT (srr27320666)	COMPLETED	0	2025-11-29 13:37:35.445	2m 51s	2m 48s	93.6%	219 MB	222.4 MB	4.7 GB	1.9 KB
50	a8/5030c5	191695	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320680)	COMPLETED	0	2025-11-29 13:38:52.195	1m 45s	1m 38s	202.2%	6.2 GB	40.3 GB	1.6 GB	4.4 MB
54	1e/a94ed3	191698	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320655)	COMPLETED	0	2025-11-29 13:38:57.439	1m 44s	1m 38s	203.4%	5.8 GB	40.3 GB	1.6 GB	4.4 MB
58	29/a3c4ea	191703	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320679)	COMPLETED	0	2025-11-29 13:39:02.116	1m 50s	1m 49s	203.4%	5.1 GB	40.3 GB	1.8 GB	4.4 MB
71	5b/58a05b	191715	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320670)	COMPLETED	0	2025-11-29 13:39:22.258	1m 35s	1m 30s	199.2%	6.1 GB	40.2 GB	1.9 GB	4.4 MB
59	84/0524b6	191705	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320667)	COMPLETED	0	2025-11-29 13:39:12.161	1m 50s	1m 45s	203.5%	5.1 GB	40.2 GB	1.7 GB	4.5 MB
62	ce/171a34	191708	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320669)	COMPLETED	0	2025-11-29 13:39:13.064	1m 54s	1m 48s	201.8%	5.8 GB	40.3 GB	1.8 GB	4.4 MB
67	1d/60127d	191713	NFCORE_RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/GRCh38.primary_assembly.genome.fa)	COMPLETED	0	2025-11-29 13:39:18.399	1m 53s	1m 38s	95.7%	3.3 GB	3.5 GB	6.9 GB	3.8 GB
64	ba/80a7ff	191711	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320668)	COMPLETED	0	2025-11-29 13:39:17.758	1m 59s	1m 53s	201.9%	5.9 GB	40.3 GB	1.8 GB	4.4 MB
65	b7/0a2460	191710	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320686)	COMPLETED	0	2025-11-29 13:39:17.320	2m 14s	2m 11s	201.0%	5.5 GB	40.2 GB	2.1 GB	4.4 MB
70	6a/c7a37b	191716	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320658)	COMPLETED	0	2025-11-29 13:39:22.658	2m 9s	2m 4s	200.8%	5.7 GB	40.3 GB	1.8 GB	4.4 MB
81	c9/3a4d30	191728	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320692)	COMPLETED	0	2025-11-29 13:39:26.413	2m 5s	1m 51s	202.5%	5.9 GB	40.2 GB	1.8 GB	4.4 MB
84	9c/a642ab	191730	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320674)	COMPLETED	0	2025-11-29 13:39:27.457	2m 9s	1m 54s	204.8%	5.3 GB	40.3 GB	2.4 GB	4.5 MB
56	60/59d22b	191702	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320677)	COMPLETED	0	2025-11-29 13:38:58.643	2m 48s	2m 39s	142.6%	5.4 GB	40.3 GB	1.7 GB	4.4 MB
79	69/e63ce7	191719	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320689)	COMPLETED	0	2025-11-29 13:39:23.544	2m 23s	2m 18s	203.0%	5.8 GB	40.3 GB	2.2 GB	4.4 MB
91	7f/7194ec	191738	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320659)	COMPLETED	0	2025-11-29 13:39:37.535	2m 9s	1m 59s	203.3%	5.6 GB	40.3 GB	1.8 GB	4.4 MB
80	b7/2f438d	191722	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320684)	COMPLETED	0	2025-11-29 13:39:24.406	2m 27s	2m 17s	201.7%	6 GB	40.3 GB	2.2 GB	4.4 MB
97	a1/7aae47	191749	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320671)	COMPLETED	0	2025-11-29 13:39:43.722	2m 8s	1m 52s	203.4%	6.1 GB	40.3 GB	2.3 GB	4.4 MB
108	d6/de886e	191748	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320695)	COMPLETED	0	2025-11-29 13:39:43.417	2m 8s	2m 1s	203.6%	5.3 GB	40.2 GB	2.2 GB	4.4 MB
74	4e/21895d	191725	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320681)	COMPLETED	0	2025-11-29 13:39:25.303	2m 32s	2m 21s	204.2%	5.6 GB	40.2 GB	2.2 GB	4.4 MB
95	88/c6eaf0	191740	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320698)	COMPLETED	0	2025-11-29 13:39:38.061	2m 19s	2m 11s	200.9%	5.9 GB	40.3 GB	2.1 GB	4.4 MB
103	22/00caf0	191753	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320688)	COMPLETED	0	2025-11-29 13:39:44.821	2m 12s	1m 41s	200.3%	6.5 GB	40.2 GB	2.1 GB	4.4 MB
86	40/a4eab7	191731	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320656)	COMPLETED	0	2025-11-29 13:39:32.166	2m 45s	2m 34s	201.9%	5.5 GB	40.3 GB	2 GB	4.4 MB
73	ff/777dbb	191726	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320683)	COMPLETED	0	2025-11-29 13:39:25.626	2m 56s	2m 45s	202.0%	5.8 GB	40.3 GB	2.3 GB	4.4 MB
102	6e/c23053	191745	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320682)	COMPLETED	0	2025-11-29 13:39:42.554	2m 39s	2m 37s	202.7%	5.9 GB	40.3 GB	2.8 GB	4.3 MB
106	3b/2b64cc	191752	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320694)	COMPLETED	0	2025-11-29 13:39:44.530	2m 37s	2m 14s	200.4%	6.1 GB	40.3 GB	2.2 GB	4.4 MB
89	d5/76863b	191732	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320675)	COMPLETED	0	2025-11-29 13:39:32.614	2m 59s	2m 49s	197.5%	5.7 GB	40.3 GB	2.4 GB	4.4 MB
88	44/56c225	191735	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320678)	COMPLETED	0	2025-11-29 13:39:33.532	3m 13s	3m 4s	203.3%	5.6 GB	40.3 GB	2.6 GB	4.4 MB
99	a3/257295	191744	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320676)	COMPLETED	0	2025-11-29 13:39:42.313	3m 10s	3m 2s	199.1%	5.8 GB	40.3 GB	2.6 GB	4.4 MB
109	bb/8c5e25	191755	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320665)	COMPLETED	0	2025-11-29 13:39:47.095	3m 5s	2m 30s	202.8%	5.6 GB	40.3 GB	2.4 GB	4.4 MB
93	08/a50a00	191737	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320685)	COMPLETED	0	2025-11-29 13:39:37.165	3m 20s	3m 12s	202.7%	5.6 GB	40.3 GB	2.7 GB	4.4 MB
117	52/22476b	191766	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320696)	COMPLETED	0	2025-11-29 13:39:57.919	2m 59s	1m 58s	203.5%	5.5 GB	40.3 GB	2.4 GB	4.4 MB
110	60/3a92a1	191758	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320672)	COMPLETED	0	2025-11-29 13:39:48.065	3m 14s	2m 31s	202.2%	5.8 GB	40.3 GB	2.4 GB	4.4 MB
113	16/fc4677	191759	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320673)	COMPLETED	0	2025-11-29 13:39:48.322	3m 19s	2m 33s	197.8%	5.1 GB	40.3 GB	2.3 GB	4.4 MB
116	74/e25d75	191762	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320691)	COMPLETED	0	2025-11-29 13:39:57.240	3m 15s	2m 31s	203.5%	5.6 GB	40.3 GB	2.4 GB	4.4 MB
124	1a/65477f	191769	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320661)	COMPLETED	0	2025-11-29 13:40:07.054	3m 35s	2m 32s	204.6%	5.8 GB	40.3 GB	2.4 GB	4.4 MB
122	08/97439c	191767	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320662)	COMPLETED	0	2025-11-29 13:40:02.053	3m 55s	2m 49s	202.7%	5.2 GB	40.3 GB	2.8 GB	4.4 MB
119	85/ffddc3	191764	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320690)	COMPLETED	0	2025-11-29 13:39:57.553	4m 4s	3m 6s	204.4%	5.6 GB	40.2 GB	3 GB	4.4 MB
138	77/e4f0d1	191784	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (srr27320666)	COMPLETED	0	2025-11-29 13:40:27.688	3m 34s	2m 27s	200.9%	6 GB	40.3 GB	3.2 GB	4.4 MB
